Car_ID,Damage_Location,Repairable_or_Replaceable,Repair_Type,Dent_Type,Price
CAR176,Trunk,Repairable,Dent,Extreme,3337
CAR176,Rear_Door,Replaceable,,,3647
CAR176,Front_Bumper,Repairable,Dent,Extreme,2706
CAR176,Front_Bumper,Repairable,Dent,Shallow,1627
CAR176,Front_Bumper,Replaceable,,,3684
CAR176,Rear_Door,Repairable,Scratch,,1418
CAR176,Rear_Door,Repairable,Dent,Shallow,1687
CAR176,Hood,Replaceable,,,4042
CAR176,Hood,Replaceable,,,3392
CAR176,Rear_Door,Repairable,Scratch,,1052
CAR176,Trunk,Replaceable,,,3660
CAR176,Hood,Repairable,Scratch,,1452
CAR176,Hood,Replaceable,,,3040
CAR176,Roof,Replaceable,,,4759
CAR177,Rear_Door,Repairable,Dent,Extreme,3432
CAR177,Front_Bumper,Repairable,Dent,Shallow,1046
CAR177,Rear_Door,Replaceable,,,4524
CAR177,Trunk,Repairable,Dent,Deep,4340
CAR178,Hood,Replaceable,,,4211
CAR179,Trunk,Replaceable,,,3209
CAR179,Trunk,Replaceable,,,3253
CAR179,Trunk,Repairable,Scratch,,1440
CAR179,Trunk,Repairable,Dent,Shallow,1641
CAR179,Rear_Door,Replaceable,,,4364
CAR179,Hood,Repairable,Dent,Extreme,3361
CAR180,Hood,Repairable,Scratch,,1173
CAR181,Roof,Repairable,Dent,Extreme,3314
CAR181,Rear_Door,Repairable,Dent,Extreme,2660
CAR182,Trunk,Replaceable,,,3560
CAR183,Hood,Replaceable,,,3952
CAR183,Hood,Repairable,Scratch,,1407
CAR184,Trunk,Repairable,Dent,Extreme,2832
CAR184,Trunk,Repairable,Dent,Extreme,2877
CAR184,Roof,Repairable,Scratch,,1104
CAR184,Rear_Door,Repairable,Dent,Shallow,1360
CAR184,Hood,Replaceable,,,4839
CAR185,Front_Bumper,Repairable,Scratch,,922
CAR185,Trunk,Repairable,Scratch,,799
CAR185,Roof,Replaceable,,,4343
CAR186,Roof,Replaceable,,,3778
CAR186,Front_Bumper,Repairable,Dent,Deep,4452
CAR187,Front_Bumper,Repairable,Dent,Shallow,1716
CAR187,Hood,Repairable,Scratch,,540
CAR187,Hood,Repairable,Scratch,,573
CAR187,Hood,Replaceable,,,4979
CAR188,Rear_Door,Replaceable,,,4886
CAR188,Trunk,Replaceable,,,4799
CAR189,Hood,Repairable,Scratch,,592
CAR190,Roof,Repairable,Dent,Deep,3604
CAR191,Hood,Repairable,Scratch,,1078
CAR191,Trunk,Replaceable,,,4629
CAR191,Trunk,Replaceable,,,3171
CAR192,Roof,Repairable,Scratch,,694
CAR192,Rear_Door,Repairable,Scratch,,595
CAR193,Hood,Replaceable,,,4966
CAR193,Rear_Door,Replaceable,,,4705
CAR193,Roof,Replaceable,,,4436
CAR193,Front_Bumper,Repairable,Scratch,,1330
CAR193,Trunk,Repairable,Scratch,,800
CAR194,Roof,Replaceable,,,4061
CAR194,Roof,Repairable,Scratch,,1495
CAR195,Trunk,Replaceable,,,3549
CAR196,Hood,Replaceable,,,4003
CAR196,Trunk,Replaceable,,,3958
CAR197,Trunk,Repairable,Scratch,,1056
CAR197,Front_Bumper,Repairable,Dent,Extreme,3166
CAR197,Front_Bumper,Repairable,Scratch,,1025
CAR198,Rear_Door,Repairable,Scratch,,631
CAR198,Front_Bumper,Replaceable,,,4949
CAR198,Trunk,Replaceable,,,4538
CAR198,Rear_Door,Repairable,Scratch,,1004
CAR198,Rear_Door,Replaceable,,,3634
CAR199,Front_Bumper,Repairable,Scratch,,1395
CAR200,Front_Bumper,Replaceable,,,3303
CAR200,Front_Bumper,Replaceable,,,3992
CAR201,Trunk,Replaceable,,,3098
CAR201,Roof,Replaceable,,,3091
CAR201,Trunk,Replaceable,,,3771
CAR201,Trunk,Replaceable,,,3090
CAR201,Front_Bumper,Repairable,Dent,Deep,4258
CAR201,Trunk,Repairable,Dent,Extreme,2726
CAR201,Rear_Door,Repairable,Scratch,,773
CAR201,Trunk,Replaceable,,,4690
CAR202,Roof,Repairable,Dent,Deep,4405
CAR203,Trunk,Replaceable,,,4350
CAR203,Hood,Replaceable,,,4420
CAR204,Trunk,Repairable,Dent,Shallow,1247
CAR205,Rear_Door,Repairable,Scratch,,1385
CAR205,Roof,Repairable,Dent,Extreme,3334
CAR205,Hood,Repairable,Scratch,,667
CAR205,Trunk,Replaceable,,,3334
CAR205,Hood,Replaceable,,,3108
CAR206,Rear_Door,Repairable,Scratch,,1136
CAR206,Front_Bumper,Repairable,Scratch,,1334
CAR206,Hood,Repairable,Scratch,,788
CAR206,Front_Bumper,Replaceable,,,3706
CAR206,Roof,Repairable,Dent,Shallow,1232
CAR206,Rear_Door,Repairable,Dent,Extreme,3129
CAR206,Front_Bumper,Repairable,Scratch,,1421
CAR206,Front_Bumper,Repairable,Scratch,,827
CAR207,Roof,Replaceable,,,4846
CAR208,Front_Bumper,Repairable,Scratch,,625
CAR209,Trunk,Repairable,Dent,Extreme,3401
CAR209,Hood,Repairable,Scratch,,1051
CAR209,Rear_Door,Repairable,Dent,Extreme,2698
CAR210,Trunk,Repairable,Dent,Shallow,1368
CAR211,Hood,Replaceable,,,3470
CAR211,Front_Bumper,Replaceable,,,4651
CAR211,Hood,Repairable,Scratch,,654
CAR211,Hood,Repairable,Scratch,,620
CAR211,Trunk,Replaceable,,,3130
CAR211,Front_Bumper,Replaceable,,,3914
CAR211,Front_Bumper,Repairable,Dent,Extreme,2655
CAR211,Roof,Replaceable,,,4015
CAR211,Rear_Door,Replaceable,,,3576
CAR211,Trunk,Replaceable,,,4466
CAR211,Roof,Replaceable,,,4013
CAR211,Roof,Repairable,Scratch,,1299
CAR212,Hood,Repairable,Dent,Extreme,2831
CAR212,Roof,Replaceable,,,3943
CAR212,Rear_Door,Replaceable,,,3952
CAR212,Roof,Repairable,Dent,Shallow,1396
CAR213,Rear_Door,Repairable,Dent,Shallow,1340
CAR213,Trunk,Replaceable,,,3200
CAR213,Rear_Door,Repairable,Scratch,,1069
CAR213,Front_Bumper,Repairable,Scratch,,1275
CAR213,Trunk,Repairable,Dent,Extreme,2957
CAR213,Hood,Repairable,Scratch,,812
CAR213,Hood,Repairable,Scratch,,1050
CAR213,Front_Bumper,Repairable,Dent,Deep,3557
CAR214,Hood,Replaceable,,,3228
CAR214,Rear_Door,Repairable,Dent,Shallow,1733
CAR214,Roof,Replaceable,,,4649
CAR214,Trunk,Repairable,Scratch,,767
CAR214,Trunk,Repairable,Scratch,,1218
CAR214,Trunk,Repairable,Scratch,,815
CAR214,Front_Bumper,Replaceable,,,4353
CAR214,Roof,Replaceable,,,4945
CAR214,Front_Bumper,Repairable,Scratch,,1307
CAR215,Rear_Door,Repairable,Dent,Shallow,1565
CAR215,Roof,Replaceable,,,3313
CAR215,Trunk,Repairable,Scratch,,1355
CAR215,Rear_Door,Replaceable,,,3032
CAR216,Hood,Repairable,Dent,Extreme,2933
CAR216,Trunk,Repairable,Scratch,,620
CAR216,Roof,Replaceable,,,3093
CAR217,Rear_Door,Replaceable,,,4911
CAR217,Hood,Repairable,Dent,Extreme,2737
CAR218,Front_Bumper,Repairable,Scratch,,1185
CAR219,Roof,Repairable,Scratch,,1363
CAR219,Trunk,Replaceable,,,4283
CAR219,Hood,Repairable,Scratch,,908
CAR219,Rear_Door,Replaceable,,,3108
CAR219,Rear_Door,Replaceable,,,3663
CAR219,Roof,Repairable,Scratch,,581
CAR219,Rear_Door,Repairable,Dent,Extreme,2837
CAR219,Roof,Repairable,Scratch,,839
CAR220,Front_Bumper,Repairable,Scratch,,1227
CAR221,Trunk,Repairable,Scratch,,1064
CAR221,Hood,Repairable,Dent,Extreme,2894
CAR222,Hood,Replaceable,,,3913
CAR222,Front_Bumper,Replaceable,,,3114
CAR222,Trunk,Replaceable,,,4697
CAR222,Hood,Replaceable,,,3213
CAR222,Roof,Repairable,Scratch,,1297
CAR223,Trunk,Replaceable,,,3890
CAR224,Hood,Repairable,Scratch,,1204
CAR224,Hood,Repairable,Dent,Deep,3572
CAR224,Roof,Replaceable,,,4028
CAR225,Hood,Replaceable,,,4583
CAR225,Front_Bumper,Replaceable,,,4318
CAR226,Roof,Replaceable,,,4545
CAR226,Roof,Replaceable,,,4412
CAR226,Front_Bumper,Replaceable,,,4623
CAR227,Front_Bumper,Repairable,Dent,Shallow,1407
CAR227,Front_Bumper,Repairable,Scratch,,1061
CAR228,Roof,Replaceable,,,3204
CAR228,Front_Bumper,Repairable,Scratch,,996
CAR228,Trunk,Repairable,Scratch,,657
CAR228,Trunk,Replaceable,,,4803
CAR229,Roof,Replaceable,,,4905
CAR229,Rear_Door,Replaceable,,,3068
CAR229,Rear_Door,Repairable,Scratch,,1307
CAR229,Rear_Door,Repairable,Dent,Deep,4146
CAR229,Trunk,Repairable,Dent,Extreme,3302
CAR230,Hood,Replaceable,,,3471
CAR231,Front_Bumper,Replaceable,,,3937
CAR231,Rear_Door,Repairable,Dent,Extreme,2793
CAR231,Rear_Door,Repairable,Scratch,,1216
CAR232,Front_Bumper,Repairable,Scratch,,595
CAR232,Rear_Door,Repairable,Scratch,,1373
CAR233,Trunk,Repairable,Scratch,,811
CAR233,Hood,Repairable,Scratch,,1219
CAR233,Trunk,Replaceable,,,4694
CAR233,Hood,Repairable,Scratch,,657
CAR233,Rear_Door,Replaceable,,,3216
CAR234,Trunk,Repairable,Scratch,,1063
CAR234,Front_Bumper,Replaceable,,,4568
CAR235,Roof,Repairable,Dent,Extreme,2964
CAR236,Roof,Repairable,Dent,Shallow,1940
CAR236,Front_Bumper,Replaceable,,,4968
CAR236,Hood,Repairable,Dent,Extreme,3077
CAR236,Rear_Door,Repairable,Scratch,,631
CAR236,Rear_Door,Replaceable,,,3898
CAR236,Roof,Repairable,Scratch,,541
CAR236,Roof,Replaceable,,,3077
CAR237,Trunk,Replaceable,,,3358
CAR237,Hood,Repairable,Scratch,,652
CAR237,Roof,Repairable,Dent,Deep,4421
CAR237,Trunk,Repairable,Dent,Extreme,3104
CAR238,Rear_Door,Repairable,Scratch,,580
CAR238,Trunk,Replaceable,,,4347
CAR238,Hood,Replaceable,,,4164
CAR239,Hood,Repairable,Dent,Deep,3760
CAR239,Rear_Door,Repairable,Scratch,,1055
CAR239,Hood,Replaceable,,,4087
CAR240,Roof,Repairable,Dent,Shallow,1032
CAR240,Rear_Door,Replaceable,,,3544
CAR240,Hood,Repairable,Scratch,,1289
CAR241,Roof,Repairable,Scratch,,1226
CAR242,Hood,Repairable,Scratch,,1136
CAR242,Roof,Repairable,Scratch,,915
CAR242,Hood,Replaceable,,,4063
CAR242,Trunk,Repairable,Dent,Shallow,1828
CAR242,Trunk,Replaceable,,,3441
CAR242,Trunk,Replaceable,,,4533
CAR242,Roof,Repairable,Scratch,,1285
CAR242,Hood,Repairable,Dent,Deep,3623
CAR242,Front_Bumper,Replaceable,,,4129
CAR242,Front_Bumper,Repairable,Scratch,,538
CAR242,Front_Bumper,Replaceable,,,4074
CAR242,Roof,Repairable,Dent,Deep,4139
CAR242,Roof,Repairable,Scratch,,756
CAR242,Hood,Repairable,Dent,Shallow,1731
CAR242,Front_Bumper,Replaceable,,,3891
CAR242,Front_Bumper,Replaceable,,,4607
CAR242,Roof,Replaceable,,,4872
CAR243,Roof,Replaceable,,,3890
CAR243,Hood,Repairable,Scratch,,829
CAR243,Rear_Door,Repairable,Dent,Shallow,1640
CAR244,Hood,Replaceable,,,4950
CAR245,Rear_Door,Replaceable,,,4275
CAR245,Roof,Replaceable,,,3627
CAR245,Hood,Replaceable,,,3802
CAR246,Hood,Repairable,Dent,Shallow,1606
CAR246,Hood,Repairable,Scratch,,1314
CAR246,Roof,Repairable,Dent,Deep,3968
CAR246,Rear_Door,Repairable,Dent,Extreme,2615
CAR246,Rear_Door,Replaceable,,,3378
CAR246,Hood,Replaceable,,,4284
CAR247,Trunk,Replaceable,,,4684
CAR247,Trunk,Repairable,Dent,Deep,3709
CAR248,Rear_Door,Replaceable,,,4635
CAR248,Trunk,Replaceable,,,3309
CAR248,Rear_Door,Replaceable,,,3662
CAR249,Front_Bumper,Repairable,Scratch,,1307
CAR249,Hood,Replaceable,,,3335
CAR250,Front_Bumper,Repairable,Scratch,,1387
CAR250,Trunk,Repairable,Dent,Extreme,2728
CAR251,Trunk,Repairable,Dent,Shallow,1725
CAR251,Hood,Replaceable,,,3345
CAR252,Rear_Door,Replaceable,,,4718
CAR252,Rear_Door,Replaceable,,,4841
CAR253,Front_Bumper,Repairable,Scratch,,1217
CAR254,Rear_Door,Repairable,Dent,Deep,4315
CAR255,Roof,Replaceable,,,3831
CAR255,Rear_Door,Replaceable,,,3767
CAR255,Front_Bumper,Replaceable,,,3944
CAR256,Trunk,Replaceable,,,3745
CAR257,Front_Bumper,Repairable,Dent,Deep,4353
CAR257,Hood,Repairable,Dent,Extreme,2907
CAR257,Front_Bumper,Repairable,Scratch,,1020
CAR257,Rear_Door,Repairable,Scratch,,664
CAR257,Trunk,Repairable,Scratch,,695
CAR257,Rear_Door,Replaceable,,,4493
CAR257,Hood,Replaceable,,,3845
CAR258,Rear_Door,Replaceable,,,4199
CAR259,Roof,Repairable,Dent,Extreme,2848
CAR259,Rear_Door,Replaceable,,,3262
CAR259,Hood,Replaceable,,,3288
CAR260,Rear_Door,Replaceable,,,3316
CAR261,Front_Bumper,Repairable,Dent,Shallow,1833
CAR261,Trunk,Repairable,Dent,Shallow,1452
CAR261,Hood,Replaceable,,,4634
CAR261,Roof,Replaceable,,,3319
CAR262,Roof,Repairable,Scratch,,1173
CAR262,Hood,Replaceable,,,3206
CAR262,Trunk,Replaceable,,,3634
CAR263,Roof,Replaceable,,,3515
CAR264,Rear_Door,Repairable,Dent,Extreme,2714
CAR264,Hood,Repairable,Scratch,,607
CAR264,Roof,Replaceable,,,4830
CAR265,Rear_Door,Replaceable,,,4141
CAR265,Roof,Replaceable,,,4930
CAR265,Hood,Repairable,Dent,Shallow,1296
CAR265,Rear_Door,Repairable,Scratch,,704
CAR265,Roof,Repairable,Scratch,,854
CAR265,Rear_Door,Replaceable,,,3336
CAR265,Hood,Repairable,Dent,Shallow,1024
CAR265,Roof,Replaceable,,,3963
CAR265,Rear_Door,Replaceable,,,3658
CAR266,Hood,Replaceable,,,3538
CAR267,Rear_Door,Replaceable,,,4969
CAR267,Roof,Replaceable,,,4715
CAR267,Hood,Replaceable,,,3425
CAR267,Trunk,Replaceable,,,4340
CAR267,Roof,Replaceable,,,4541
CAR268,Rear_Door,Repairable,Dent,Deep,3741
CAR268,Roof,Replaceable,,,3932
CAR268,Rear_Door,Replaceable,,,4082
CAR269,Rear_Door,Replaceable,,,4217
CAR269,Roof,Replaceable,,,3836
CAR269,Hood,Replaceable,,,4389
CAR270,Roof,Replaceable,,,3021
CAR271,Rear_Door,Replaceable,,,3911
CAR271,Trunk,Repairable,Scratch,,1336
CAR271,Roof,Replaceable,,,4445
CAR271,Trunk,Repairable,Dent,Shallow,1948
CAR271,Hood,Repairable,Scratch,,1126
CAR271,Roof,Replaceable,,,4643
CAR271,Roof,Replaceable,,,4141
CAR271,Trunk,Repairable,Scratch,,527
CAR271,Roof,Replaceable,,,4960
CAR271,Rear_Door,Repairable,Scratch,,1100
CAR271,Rear_Door,Repairable,Scratch,,1400
CAR271,Trunk,Replaceable,,,3739
CAR271,Rear_Door,Replaceable,,,3959
CAR271,Rear_Door,Repairable,Dent,Deep,4283
CAR272,Rear_Door,Replaceable,,,3484
CAR273,Roof,Repairable,Dent,Deep,4188
CAR273,Trunk,Replaceable,,,4703
CAR274,Hood,Repairable,Dent,Shallow,1533
CAR274,Rear_Door,Replaceable,,,3414
CAR274,Trunk,Replaceable,,,3088
CAR274,Hood,Replaceable,,,3377
CAR274,Front_Bumper,Repairable,Dent,Extreme,3293
CAR274,Roof,Replaceable,,,4513
CAR274,Trunk,Replaceable,,,3574
CAR275,Roof,Repairable,Dent,Shallow,1688
CAR275,Trunk,Replaceable,,,3521
CAR275,Front_Bumper,Replaceable,,,4942
CAR276,Rear_Door,Repairable,Dent,Shallow,1050
CAR276,Front_Bumper,Replaceable,,,4522
CAR276,Rear_Door,Replaceable,,,3477
CAR276,Trunk,Repairable,Dent,Deep,4142
CAR276,Rear_Door,Repairable,Dent,Extreme,2656
CAR277,Trunk,Replaceable,,,4310
CAR278,Hood,Repairable,Scratch,,1230
CAR278,Roof,Replaceable,,,4010
CAR279,Front_Bumper,Replaceable,,,3510
CAR280,Rear_Door,Replaceable,,,3706
CAR280,Rear_Door,Repairable,Dent,Extreme,3352
CAR280,Rear_Door,Replaceable,,,4236
CAR280,Front_Bumper,Replaceable,,,3074
CAR280,Trunk,Repairable,Dent,Extreme,2578
CAR280,Front_Bumper,Repairable,Dent,Extreme,3241
CAR280,Front_Bumper,Replaceable,,,3599
CAR281,Roof,Replaceable,,,3875
CAR281,Hood,Repairable,Scratch,,823
CAR281,Trunk,Replaceable,,,3379
CAR281,Front_Bumper,Repairable,Dent,Extreme,2536
CAR281,Front_Bumper,Replaceable,,,4429
CAR281,Trunk,Repairable,Dent,Deep,3661
CAR281,Front_Bumper,Repairable,Scratch,,1464
CAR281,Trunk,Replaceable,,,3876
CAR281,Front_Bumper,Replaceable,,,4074
CAR281,Roof,Repairable,Scratch,,873
CAR281,Hood,Replaceable,,,4052
CAR281,Front_Bumper,Replaceable,,,3867
CAR281,Hood,Repairable,Scratch,,1400
CAR281,Rear_Door,Repairable,Dent,Extreme,3116
CAR281,Roof,Replaceable,,,3198
CAR281,Front_Bumper,Repairable,Dent,Deep,3552
CAR282,Front_Bumper,Repairable,Dent,Deep,3734
CAR282,Hood,Replaceable,,,3902
CAR283,Rear_Door,Repairable,Dent,Shallow,1137
CAR283,Rear_Door,Repairable,Dent,Shallow,1152
CAR283,Hood,Replaceable,,,3582
CAR283,Hood,Repairable,Dent,Deep,4165
CAR283,Hood,Replaceable,,,3681
CAR284,Rear_Door,Repairable,Dent,Extreme,2928
CAR285,Hood,Replaceable,,,4721
CAR285,Roof,Replaceable,,,4385
CAR285,Front_Bumper,Replaceable,,,3099
CAR285,Front_Bumper,Replaceable,,,3478
CAR285,Trunk,Repairable,Scratch,,1129
CAR285,Rear_Door,Replaceable,,,3361
CAR286,Trunk,Repairable,Scratch,,900
CAR286,Roof,Repairable,Dent,Deep,3850
CAR286,Hood,Replaceable,,,3759
CAR286,Rear_Door,Replaceable,,,3840
CAR287,Trunk,Replaceable,,,4423
CAR288,Rear_Door,Replaceable,,,3034
CAR289,Hood,Replaceable,,,3514
CAR289,Front_Bumper,Replaceable,,,4883
CAR289,Hood,Repairable,Dent,Shallow,1580
CAR290,Front_Bumper,Repairable,Scratch,,1405
CAR290,Front_Bumper,Repairable,Scratch,,1053
CAR291,Hood,Replaceable,,,3717
CAR291,Front_Bumper,Repairable,Dent,Extreme,2626
CAR291,Roof,Repairable,Scratch,,1359
CAR291,Rear_Door,Repairable,Scratch,,552
CAR292,Roof,Replaceable,,,3142
CAR292,Rear_Door,Replaceable,,,4929
CAR293,Front_Bumper,Replaceable,,,3578
CAR293,Roof,Repairable,Scratch,,1289
CAR293,Trunk,Repairable,Dent,Shallow,1371
CAR293,Trunk,Repairable,Scratch,,624
CAR294,Front_Bumper,Repairable,Scratch,,844
CAR294,Rear_Door,Replaceable,,,3154
CAR294,Roof,Replaceable,,,3702
CAR295,Front_Bumper,Repairable,Scratch,,1106
CAR295,Front_Bumper,Repairable,Dent,Deep,4025
CAR295,Rear_Door,Repairable,Scratch,,1498
CAR295,Rear_Door,Replaceable,,,3296
CAR295,Roof,Replaceable,,,4354
CAR295,Trunk,Replaceable,,,4073
CAR295,Rear_Door,Replaceable,,,4017
CAR296,Rear_Door,Replaceable,,,4894
CAR296,Rear_Door,Replaceable,,,4576
CAR296,Hood,Repairable,Scratch,,1415
CAR296,Rear_Door,Replaceable,,,4790
CAR297,Rear_Door,Replaceable,,,3620
CAR297,Hood,Repairable,Dent,Extreme,3250
CAR297,Front_Bumper,Replaceable,,,4095
CAR297,Hood,Repairable,Dent,Deep,3570
CAR298,Front_Bumper,Repairable,Dent,Deep,3918
CAR298,Front_Bumper,Replaceable,,,4294
CAR299,Trunk,Repairable,Scratch,,538
CAR299,Trunk,Replaceable,,,4207
CAR299,Rear_Door,Replaceable,,,3347
CAR300,Trunk,Replaceable,,,4839
CAR301,Rear_Door,Repairable,Dent,Extreme,3025
CAR301,Rear_Door,Replaceable,,,4563
CAR301,Trunk,Replaceable,,,3838
CAR301,Trunk,Replaceable,,,3978
CAR301,Rear_Door,Replaceable,,,3367
CAR302,Front_Bumper,Replaceable,,,4166
CAR302,Hood,Repairable,Dent,Deep,4066
CAR302,Hood,Repairable,Scratch,,737
CAR303,Front_Bumper,Replaceable,,,4095
CAR303,Roof,Replaceable,,,3877
CAR303,Front_Bumper,Repairable,Scratch,,1250
CAR304,Trunk,Repairable,Dent,Deep,3629
CAR304,Roof,Repairable,Scratch,,696
CAR304,Hood,Replaceable,,,4447
CAR304,Front_Bumper,Replaceable,,,4130
CAR304,Rear_Door,Replaceable,,,4207
CAR305,Roof,Replaceable,,,3677
CAR306,Hood,Replaceable,,,4511
CAR307,Trunk,Repairable,Dent,Deep,3888
CAR308,Roof,Replaceable,,,4629
CAR309,Front_Bumper,Replaceable,,,4666
CAR310,Hood,Repairable,Dent,Extreme,2951
CAR310,Hood,Replaceable,,,4441
CAR310,Front_Bumper,Replaceable,,,3073
CAR310,Hood,Replaceable,,,3276
CAR311,Trunk,Replaceable,,,4713
CAR311,Trunk,Repairable,Dent,Shallow,1666
CAR311,Rear_Door,Repairable,Dent,Shallow,1125
CAR312,Front_Bumper,Repairable,Scratch,,1104
CAR312,Roof,Replaceable,,,3476
CAR312,Rear_Door,Replaceable,,,4542
CAR313,Front_Bumper,Repairable,Dent,Extreme,3056
CAR314,Trunk,Repairable,Scratch,,1371
CAR314,Roof,Repairable,Dent,Shallow,1595
CAR314,Rear_Door,Replaceable,,,4168
CAR314,Trunk,Repairable,Dent,Extreme,2885
CAR314,Roof,Repairable,Scratch,,941
CAR314,Trunk,Repairable,Dent,Shallow,1210
CAR314,Front_Bumper,Replaceable,,,4225
CAR314,Roof,Repairable,Dent,Deep,3687
CAR314,Trunk,Replaceable,,,4810
CAR314,Roof,Replaceable,,,3847
CAR314,Trunk,Repairable,Scratch,,605
CAR314,Roof,Repairable,Dent,Extreme,2606
CAR314,Roof,Replaceable,,,4635
CAR314,Front_Bumper,Replaceable,,,4414
CAR314,Front_Bumper,Replaceable,,,4529
CAR314,Rear_Door,Replaceable,,,4495
CAR314,Front_Bumper,Replaceable,,,4197
CAR315,Trunk,Replaceable,,,3877
CAR315,Front_Bumper,Replaceable,,,4168
CAR315,Hood,Replaceable,,,3585
CAR315,Rear_Door,Replaceable,,,3120
CAR315,Roof,Replaceable,,,3865
CAR316,Rear_Door,Repairable,Scratch,,519
CAR316,Roof,Replaceable,,,3873
CAR316,Trunk,Repairable,Dent,Shallow,1565
CAR317,Hood,Replaceable,,,3149
CAR317,Roof,Replaceable,,,4005
CAR317,Hood,Repairable,Dent,Shallow,1114
CAR317,Hood,Repairable,Scratch,,1157
CAR317,Trunk,Replaceable,,,4757
CAR317,Rear_Door,Replaceable,,,4753
CAR317,Rear_Door,Replaceable,,,4505
CAR317,Hood,Repairable,Dent,Shallow,1332
CAR317,Hood,Repairable,Scratch,,578
CAR317,Trunk,Replaceable,,,4576
CAR317,Roof,Repairable,Dent,Deep,4262
CAR317,Hood,Replaceable,,,3227
CAR318,Roof,Repairable,Dent,Extreme,2965
CAR318,Roof,Repairable,Scratch,,818
CAR318,Front_Bumper,Repairable,Scratch,,917
CAR318,Rear_Door,Repairable,Scratch,,1034
CAR318,Roof,Replaceable,,,3115
CAR318,Roof,Repairable,Dent,Shallow,1356
CAR319,Trunk,Repairable,Dent,Deep,3514
CAR319,Trunk,Replaceable,,,3880
CAR319,Trunk,Replaceable,,,4866
CAR320,Hood,Repairable,Scratch,,1272
CAR320,Trunk,Repairable,Scratch,,1431
CAR320,Roof,Replaceable,,,4829
CAR320,Front_Bumper,Replaceable,,,3139
CAR320,Trunk,Replaceable,,,4903
CAR321,Hood,Replaceable,,,3797
CAR322,Rear_Door,Replaceable,,,4148
CAR322,Rear_Door,Replaceable,,,3749
CAR323,Roof,Repairable,Scratch,,1236
CAR324,Trunk,Replaceable,,,4639
CAR324,Rear_Door,Replaceable,,,4293
CAR324,Trunk,Repairable,Scratch,,1064
CAR325,Hood,Repairable,Scratch,,1481
CAR326,Trunk,Repairable,Dent,Extreme,2600
CAR326,Rear_Door,Replaceable,,,3684
CAR326,Rear_Door,Replaceable,,,4784
CAR326,Rear_Door,Replaceable,,,3022
CAR327,Rear_Door,Replaceable,,,4336
CAR327,Rear_Door,Repairable,Dent,Extreme,3100
CAR327,Rear_Door,Replaceable,,,3559
CAR327,Trunk,Repairable,Scratch,,545
CAR327,Trunk,Repairable,Dent,Extreme,3107
CAR328,Roof,Replaceable,,,4226
CAR329,Rear_Door,Repairable,Scratch,,666
CAR329,Hood,Repairable,Dent,Shallow,1204
CAR330,Rear_Door,Repairable,Dent,Deep,3919
CAR330,Roof,Repairable,Dent,Shallow,1526
CAR331,Rear_Door,Repairable,Scratch,,1238
CAR331,Rear_Door,Repairable,Scratch,,1344
CAR332,Front_Bumper,Replaceable,,,3623
CAR332,Front_Bumper,Replaceable,,,3481
CAR332,Rear_Door,Repairable,Dent,Shallow,1335
CAR333,Hood,Repairable,Scratch,,670
CAR334,Hood,Replaceable,,,4944
CAR334,Roof,Replaceable,,,3091
CAR335,Rear_Door,Replaceable,,,3536
CAR335,Front_Bumper,Replaceable,,,3342
CAR336,Roof,Replaceable,,,4463
CAR336,Front_Bumper,Repairable,Scratch,,1114
CAR336,Rear_Door,Repairable,Dent,Shallow,1253
CAR336,Front_Bumper,Repairable,Dent,Extreme,2592
CAR336,Roof,Replaceable,,,3751
CAR336,Trunk,Repairable,Scratch,,880
CAR337,Trunk,Replaceable,,,3859
CAR337,Rear_Door,Replaceable,,,3835
CAR337,Rear_Door,Replaceable,,,4076
CAR337,Rear_Door,Repairable,Dent,Extreme,3423
CAR338,Hood,Repairable,Scratch,,711
CAR338,Hood,Repairable,Scratch,,923
CAR339,Front_Bumper,Repairable,Dent,Shallow,1160
CAR339,Front_Bumper,Replaceable,,,4783
CAR340,Hood,Replaceable,,,3106
CAR340,Hood,Repairable,Dent,Shallow,1849
CAR340,Rear_Door,Replaceable,,,3268
CAR341,Front_Bumper,Replaceable,,,3403
CAR341,Hood,Repairable,Scratch,,1371
CAR341,Hood,Replaceable,,,3373
CAR341,Rear_Door,Repairable,Scratch,,1235
CAR341,Hood,Replaceable,,,4723
CAR341,Roof,Replaceable,,,3271
CAR342,Hood,Replaceable,,,3841
CAR342,Front_Bumper,Repairable,Scratch,,1305
CAR343,Roof,Replaceable,,,4670
CAR343,Roof,Repairable,Scratch,,1392
CAR343,Hood,Repairable,Scratch,,1398
CAR343,Trunk,Repairable,Dent,Shallow,1013
CAR343,Roof,Repairable,Scratch,,546
CAR343,Rear_Door,Replaceable,,,3589
CAR343,Front_Bumper,Repairable,Dent,Shallow,1702
CAR343,Trunk,Replaceable,,,3955
CAR343,Roof,Replaceable,,,3824
CAR343,Roof,Repairable,Dent,Extreme,2627
CAR343,Rear_Door,Repairable,Scratch,,1311
CAR343,Hood,Repairable,Scratch,,1155
CAR344,Trunk,Replaceable,,,3810
CAR344,Front_Bumper,Replaceable,,,4797
CAR345,Trunk,Replaceable,,,3081
CAR345,Trunk,Repairable,Scratch,,822
CAR346,Hood,Repairable,Dent,Deep,4308
CAR347,Hood,Replaceable,,,3943
CAR347,Front_Bumper,Repairable,Dent,Deep,4398
